"id","Time","Source","Destination","Protocol","Length","Info","Destination Port","Source Port"
"169","2013-11-08 15:40:47.111269","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=11604 Win=66240 Len=0 TSval=196754673 TSecr=2824879757","https","55296"
"170","2013-11-08 15:40:47.111348","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"171","2013-11-08 15:40:47.112825","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"172","2013-11-08 15:40:47.112833","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"173","2013-11-08 15:40:47.112837","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"174","2013-11-08 15:40:47.112898","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=14484 Win=64800 Len=0 TSval=196754674 TSecr=2824879757","https","55296"
"175","2013-11-08 15:40:47.112943","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=17364 Win=63360 Len=0 TSval=196754674 TSecr=2824879757","https","55296"
"176","2013-11-08 15:40:47.134611","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"177","2013-11-08 15:40:47.134693","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=18804 Win=66240 Len=0 TSval=196754694 TSecr=2824879784","https","55296"
"178","2013-11-08 15:40:47.135812","46.231.178.12","192.168.2.67","TLSv1","1506","Application Data","55296","https"
"179","2013-11-08 15:40:47.135943","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"180","2013-11-08 15:40:47.135964","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=21684 Win=64800 Len=0 TSval=196754695 TSecr=2824879784","https","55296"
"181","2013-11-08 15:40:47.136206","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"182","2013-11-08 15:40:47.136353","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"183","2013-11-08 15:40:47.136371","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=24564 Win=61920 Len=0 TSval=196754695 TSecr=2824879784","https","55296"
"184","2013-11-08 15:40:47.137930","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"185","2013-11-08 15:40:47.138004","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"186","2013-11-08 15:40:47.138007","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"187","2013-11-08 15:40:47.138010","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"188","2013-11-08 15:40:47.138032","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=27444 Win=59040 Len=0 TSval=196754697 TSecr=2824879785","https","55296"
"189","2013-11-08 15:40:47.138072","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=30324 Win=56160 Len=0 TSval=196754697 TSecr=2824879785","https","55296"
"190","2013-11-08 15:40:47.138101","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"191","2013-11-08 15:40:47.138104","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"192","2013-11-08 15:40:47.138122","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=33204 Win=53280 Len=0 TSval=196754697 TSecr=2824879785","https","55296"
"193","2013-11-08 15:40:47.138704","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"194","2013-11-08 15:40:47.138777","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"195","2013-11-08 15:40:47.138794","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=36084 Win=50400 Len=0 TSval=196754697 TSecr=2824879785","https","55296"
"196","2013-11-08 15:40:47.138853","46.231.178.12","192.168.2.67","TLSv1","1506","Application Data","55296","https"
"197","2013-11-08 15:40:47.138930","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"198","2013-11-08 15:40:47.138946","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=38964 Win=47520 Len=0 TSval=196754697 TSecr=2824879786","https","55296"
"199","2013-11-08 15:40:47.159144","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"200","2013-11-08 15:40:47.159260","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=40404 Win=66240 Len=0 TSval=196754717 TSecr=2824879809","https","55296"
"201","2013-11-08 15:40:47.159435","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"202","2013-11-08 15:40:47.162083","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"203","2013-11-08 15:40:47.162149","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=43284 Win=64800 Len=0 TSval=196754719 TSecr=2824879809","https","55296"
"204","2013-11-08 15:40:47.162773","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"205","2013-11-08 15:40:47.162817","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=44724 Win=66240 Len=0 TSval=196754719 TSecr=2824879811","https","55296"
"206","2013-11-08 15:40:47.162880","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"207","2013-11-08 15:40:47.162995","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"208","2013-11-08 15:40:47.163012","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=47604 Win=64800 Len=0 TSval=196754719 TSecr=2824879811","https","55296"
"209","2013-11-08 15:40:47.163110","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"210","2013-11-08 15:40:47.163146","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=49044 Win=66240 Len=0 TSval=196754720 TSecr=2824879811","https","55296"
"211","2013-11-08 15:40:47.163224","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"212","2013-11-08 15:40:47.163909","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"213","2013-11-08 15:40:47.163936","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=51924 Win=64800 Len=0 TSval=196754720 TSecr=2824879811","https","55296"
"214","2013-11-08 15:40:47.164010","46.231.178.12","192.168.2.67","TLSv1","1506","Application Data","55296","https"
"215","2013-11-08 15:40:47.164125","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"216","2013-11-08 15:40:47.164143","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=54804 Win=61920 Len=0 TSval=196754721 TSecr=2824879811","https","55296"
"217","2013-11-08 15:40:47.164239","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"218","2013-11-08 15:40:47.164857","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"219","2013-11-08 15:40:47.164880","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=57684 Win=59040 Len=0 TSval=196754721 TSecr=2824879812","https","55296"
"220","2013-11-08 15:40:47.164969","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"221","2013-11-08 15:40:47.165085","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"222","2013-11-08 15:40:47.165103","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=60564 Win=56160 Len=0 TSval=196754721 TSecr=2824879812","https","55296"
"223","2013-11-08 15:40:47.166018","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"224","2013-11-08 15:40:47.166105","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"225","2013-11-08 15:40:47.166130","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=63444 Win=58278 Len=0 TSval=196754722 TSecr=2824879812","https","55296"
"226","2013-11-08 15:40:47.166217","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"227","2013-11-08 15:40:47.166331","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"228","2013-11-08 15:40:47.166348","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=66324 Win=55398 Len=0 TSval=196754723 TSecr=2824879812","https","55296"
"229","2013-11-08 15:40:47.167005","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"230","2013-11-08 15:40:47.167185","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=67764 Win=66240 Len=0 TSval=196754723 TSecr=2824879812","https","55296"
"231","2013-11-08 15:40:47.185346","46.231.178.12","192.168.2.67","TLSv1","1506","Application Data","55296","https"
"232","2013-11-08 15:40:47.186438","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"233","2013-11-08 15:40:47.186482","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=70644 Win=63360 Len=0 TSval=196754743 TSecr=2824879835","https","55296"
"234","2013-11-08 15:40:47.186794","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"235","2013-11-08 15:40:47.186900","46.231.178.12","192.168.2.67","TCP","1506","[TCP segment of a reassembled PDU]","55296","https"
"236","2013-11-08 15:40:47.186922","46.231.178.12","192.168.2.67","TLSv1","565","Application Data","55296","https"
"237","2013-11-08 15:40:47.186941","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=73524 Win=60480 Len=0 TSval=196754743 TSecr=2824879835","https","55296"
"238","2013-11-08 15:40:47.186961","192.168.2.67","46.231.178.12","TCP","66","55296 > https [ACK] Seq=1159 Ack=74024 Win=59980 Len=0 TSval=196754743 TSecr=2824879835","https","55296"
"239","2013-11-08 15:40:47.198318","192.168.2.67","46.231.178.12","TCP","66","55296 > https [FIN, ACK] Seq=1159 Ack=74024 Win=66240 Len=0 TSval=196754754 TSecr=2824879835","https","55296"
"240","2013-11-08 15:40:47.221013","46.231.178.12","192.168.2.67","TCP","66","https > 55296 [ACK] Seq=74024 Ack=1160 Win=17792 Len=0 TSval=2824879871 TSecr=196754754","55296","https"
"241","2013-11-08 15:40:47.246847","192.168.2.67","46.231.178.12","TCP","78","55304 > https [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=2 TSval=196754801 TSecr=0 SACK_PERM=1","https","55304"
"242","2013-11-08 15:40:47.247742","192.168.2.67","46.231.178.12","TCP","78","55305 > https [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=2 TSval=196754801 TSecr=0 SACK_PERM=1","https","55305"
"243","2013-11-08 15:40:47.248553","192.168.2.67","46.231.178.12","TCP","78","55306 > https [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=2 TSval=196754802 TSecr=0 SACK_PERM=1","https","55306"
"244","2013-11-08 15:40:47.252417","192.168.2.67","46.231.178.12","TCP","78","55307 > https [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=2 TSval=196754806 TSecr=0 SACK_PERM=1","https","55307"
"245","2013-11-08 15:40:47.252568","192.168.2.67","46.231.178.12","TCP","78","55308 > https [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=2 TSval=196754806 TSecr=0 SACK_PERM=1","https","55308"
"246","2013-11-08 15:40:47.271424","46.231.178.12","192.168.2.67","TCP","74","https > 55304 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1452 SACK_PERM=1 TSval=2824879922 TSecr=196754801 WS=128","55304","https"
"247","2013-11-08 15:40:47.271502","192.168.2.67","46.231.178.12","TCP","66","55304 > https [ACK] Seq=1 Ack=1 Win=66240 Len=0 TSval=196754825 TSecr=2824879922","https","55304"
"248","2013-11-08 15:40:47.271910","192.168.2.67","46.231.178.12","TLSv1","264","Client Hello","https","55304"
"249","2013-11-08 15:40:47.273118","46.231.178.12","192.168.2.67","TCP","74","https > 55305 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1452 SACK_PERM=1 TSval=2824879923 TSecr=196754801 WS=128","55305","https"
"250","2013-11-08 15:40:47.273190","192.168.2.67","46.231.178.12","TCP","66","55305 > https [ACK] Seq=1 Ack=1 Win=66240 Len=0 TSval=196754826 TSecr=2824879923","https","55305"
"251","2013-11-08 15:40:47.273545","192.168.2.67","46.231.178.12","TLSv1","264","Client Hello","https","55305"
"252","2013-11-08 15:40:47.274577","46.231.178.12","192.168.2.67","TCP","74","https > 55306 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1452 SACK_PERM=1 TSval=2824879925 TSecr=196754802 WS=128","55306","https"
"253","2013-11-08 15:40:47.274629","192.168.2.67","46.231.178.12","TCP","66","55306 > https [ACK] Seq=1 Ack=1 Win=66240 Len=0 TSval=196754827 TSecr=2824879925","https","55306"
"254","2013-11-08 15:40:47.274932","192.168.2.67","46.231.178.12","TLSv1","264","Client Hello","https","55306"
"255","2013-11-08 15:40:47.276141","46.231.178.12","192.168.2.67","TCP","74","https > 55307 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1452 SACK_PERM=1 TSval=2824879926 TSecr=196754806 WS=128","55307","https"
"256","2013-11-08 15:40:47.276178","192.168.2.67","46.231.178.12","TCP","66","55307 > https [ACK] Seq=1 Ack=1 Win=66240 Len=0 TSval=196754828 TSecr=2824879926","https","55307"
"257","2013-11-08 15:40:47.276485","192.168.2.67","46.231.178.12","TLSv1","264","Client Hello","https","55307"
"258","2013-11-08 15:40:47.278297","46.231.178.12","192.168.2.67","TCP","74","https > 55308 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1452 SACK_PERM=1 TSval=2824879928 TSecr=196754806 WS=128","55308","https"
"259","2013-11-08 15:40:47.278337","192.168.2.67","46.231.178.12","TCP","66","55308 > https [ACK] Seq=1 Ack=1 Win=66240 Len=0 TSval=196754830 TSecr=2824879928","https","55308"
"260","2013-11-08 15:40:47.278661","192.168.2.67","46.231.178.12","TLSv1","264","Client Hello","https","55308"
"261","2013-11-08 15:40:47.294635","46.231.178.12","192.168.2.67","TCP","66","https > 55304 [ACK] Seq=1 Ack=199 Win=15616 Len=0 TSval=2824879945 TSecr=196754825","55304","https"
"262","2013-11-08 15:40:47.296488","46.231.178.12","192.168.2.67","TCP","66","https > 55305 [ACK] Seq=1 Ack=199 Win=15616 Len=0 TSval=2824879947 TSecr=196754826","55305","https"
"263","2013-11-08 15:40:47.297335","46.231.178.12","192.168.2.67","TCP","66","https > 55306 [ACK] Seq=1 Ack=199 Win=15616 Len=0 TSval=2824879948 TSecr=196754827","55306","https"
"264","2013-11-08 15:40:47.298893","46.231.178.12","192.168.2.67","TCP","66","https > 55307 [ACK] Seq=1 Ack=199 Win=15616 Len=0 TSval=2824879949 TSecr=196754828","55307","https"
"265","2013-11-08 15:40:47.301184","46.231.178.12","192.168.2.67","TCP","66","https > 55308 [ACK] Seq=1 Ack=199 Win=15616 Len=0 TSval=2824879951 TSecr=196754830","55308","https"
"266","2013-11-08 15:40:47.329077","46.231.178.12","192.168.2.67","TLSv1","1506","Alert (Level: Warning, Description: Unrecognized Name), Server Hello","55304","https"
"267","2013-11-08 15:40:47.329368","46.231.178.12","192.168.2.67","TLSv1","1502","Certificate","55304","https"
"268","2013-11-08 15:40:47.329391","192.168.2.67","46.231.178.12","TCP","66","55304 > https [ACK] Seq=199 Ack=2877 Win=64804 Len=0 TSval=196754878 TSecr=2824879978","https","55304"
"269","2013-11-08 15:40:47.330277","46.231.178.12","192.168.2.67","TLSv1","1506","Alert (Level: Warning, Description: Unrecognized Name), Server Hello","55306","https"
"270","2013-11-08 15:40:47.331101","46.231.178.12","192.168.2.67","TLSv1","1502","Certificate","55306","https"
"271","2013-11-08 15:40:47.331126","192.168.2.67","46.231.178.12","TCP","66","55306 > https [ACK] Seq=199 Ack=2877 Win=63364 Len=0 TSval=196754879 TSecr=2824879980","https","55306"
"272","2013-11-08 15:40:47.332346","192.168.2.67","46.231.178.12","TLSv1","264","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message","https","55304"
"273","2013-11-08 15:40:47.332392","46.231.178.12","192.168.2.67","TLSv1","1506","Alert (Level: Warning, Description: Unrecognized Name), Server Hello","55308","https"
"274","2013-11-08 15:40:47.333232","46.231.178.12","192.168.2.67","TLSv1","1502","Certificate","55308","https"
"275","2013-11-08 15:40:47.333254","192.168.2.67","46.231.178.12","TCP","66","55308 > https [ACK] Seq=199 Ack=2877 Win=64804 Len=0 TSval=196754881 TSecr=2824879982","https","55308"
"276","2013-11-08 15:40:47.334509","46.231.178.12","192.168.2.67","TLSv1","1506","Alert (Level: Warning, Description: Unrecognized Name), Server Hello","55307","https"
"277","2013-11-08 15:40:47.335162","46.231.178.12","192.168.2.67","TLSv1","1502","Certificate","55307","https"
"278","2013-11-08 15:40:47.335185","192.168.2.67","46.231.178.12","TCP","66","55307 > https [ACK] Seq=199 Ack=2877 Win=63364 Len=0 TSval=196754882 TSecr=2824879984","https","55307"
"279","2013-11-08 15:40:47.335896","46.231.178.12","192.168.2.67","TLSv1","1506","Alert (Level: Warning, Description: Unrecognized Name), Server Hello","55305","https"
"280","2013-11-08 15:40:47.336721","46.231.178.12","192.168.2.67","TLSv1","1502","Certificate","55305","https"
"281","2013-11-08 15:40:47.336742","192.168.2.67","46.231.178.12","TCP","66","55305 > https [ACK] Seq=199 Ack=2877 Win=63364 Len=0 TSval=196754883 TSecr=2824879985","https","55305"
"282","2013-11-08 15:40:47.341255","192.168.2.67","46.231.178.12","TLSv1","264","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message","https","55306"
"283","2013-11-08 15:40:47.344966","192.168.2.67","46.231.178.12","TLSv1","264","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message","https","55305"
"284","2013-11-08 15:40:47.350894","192.168.2.67","46.231.178.12","TLSv1","264","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message","https","55308"
"285","2013-11-08 15:40:47.352294","192.168.2.67","46.231.178.12","TLSv1","264","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message","https","55307"
"286","2013-11-08 15:40:47.362252","46.231.178.12","192.168.2.67","TLSv1","348","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message","55304","https"
"287","2013-11-08 15:40:47.362348","192.168.2.67","46.231.178.12","TCP","66","55304 > https [ACK] Seq=397 Ack=3159 Win=65958 Len=0 TSval=196754906 TSecr=2824880012","https","55304"
"288","2013-11-08 15:40:47.365358","192.168.2.67","46.231.178.12","TLSv1","668","Application Data, Application Data","https","55304"
"289","2013-11-08 15:40:47.367104","46.231.178.12","192.168.2.67","TLSv1","348","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message","55306","https"
"290","2013-11-08 15:40:47.367147","192.168.2.67","46.231.178.12","TCP","66","55306 > https [ACK] Seq=397 Ack=3159 Win=65958 Len=0 TSval=196754909 TSecr=2824880017","https","55306"
"291","2013-11-08 15:40:47.368751","192.168.2.67","46.231.178.12","TLSv1","668","Application Data, Application Data","https","55306"
"292","2013-11-08 15:40:47.373389","46.231.178.12","192.168.2.67","TLSv1","348","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message","55305","https"
"293","2013-11-08 15:40:47.373465","192.168.2.67","46.231.178.12","TCP","66","55305 > https [ACK] Seq=397 Ack=3159 Win=65958 Len=0 TSval=196754914 TSecr=2824880024","https","55305"
